Task,Seed,P,Epoch,Train_Loss,Test_Loss,LLC,Order_Parameter
addition,43,113,50500,6.946343546587741e-06,6.533194391522557e-05,49.03342819213867,0.321818083524704
addition,43,113,50600,2.5621222903282614e-06,5.287797102937475e-05,47.842288970947266,0.32237008213996887
addition,43,113,50700,9.972175121220062e-07,5.0844035285990685e-05,43.47944259643555,0.32301023602485657
addition,43,113,50800,4.410119345266139e-07,5.372750456444919e-05,40.951595306396484,0.3238733112812042
addition,43,113,50900,2.3539939775218954e-07,6.353986827889457e-05,40.65863037109375,0.3250274956226349
addition,43,113,51000,1.3517644958938035e-07,0.0001718787825666368,463.9850769042969,0.32698479294776917
addition,43,113,51100,8.2693703006953e-05,0.003950742073357105,45.33319091796875,0.32375386357307434
addition,43,113,51200,0.0001772948307916522,0.0005580062861554325,59.45148849487305,0.32200926542282104
addition,43,113,51300,0.00010306327749276534,0.00027751902234740555,57.0234375,0.32227623462677
addition,43,113,51400,3.763349013752304e-05,0.00012625870294868946,51.760986328125,0.3216885030269623
addition,43,113,51500,1.3478141227096785e-05,7.044974336167797e-05,47.15932846069336,0.32135170698165894
addition,43,113,51600,4.874143542110687e-06,4.651713607017882e-05,45.58936309814453,0.3213071823120117
addition,43,113,51700,1.81792290732119e-06,3.39323487423826e-05,42.877845764160156,0.32145407795906067
addition,43,113,51800,7.345839208028337e-07,2.5320938220829703e-05,39.579830169677734,0.3218045234680176
addition,43,113,51900,3.45955811553722e-07,2.2337802874972112e-05,37.683998107910156,0.32252463698387146
addition,43,113,52000,1.9963661657129705e-07,2.3452243112842552e-05,37.071746826171875,0.3237534165382385
addition,43,113,52100,1.0952935269870068e-07,5.579763819696382e-05,1472.6990966796875,0.3249800205230713
addition,43,113,52200,2.4301736630150117e-05,0.002641458297148347,46.671180725097656,0.3213697671890259
addition,43,113,52300,0.00023344901273958385,0.0005420582601800561,60.95418167114258,0.3184445798397064
addition,43,113,52400,9.526850044494495e-05,0.000268565519945696,53.05121994018555,0.32038766145706177
addition,43,113,52500,3.4322936699027196e-05,0.00014312827261164784,48.268348693847656,0.3235599994659424
addition,43,113,52600,1.2255672118044458e-05,8.34431266412139e-05,45.74555206298828,0.325465589761734
addition,43,113,52700,4.432887180882972e-06,5.4089083278086036e-05,41.43214416503906,0.3262086510658264
addition,43,113,52800,1.661301666899817e-06,3.937470683013089e-05,36.851993560791016,0.3259553909301758
addition,43,113,52900,6.758820632057905e-07,3.1261002732208e-05,34.91328811645508,0.3247118294239044
addition,43,113,53000,3.2531991678297345e-07,2.481161936884746e-05,33.76949691772461,0.32243070006370544
addition,43,113,53100,1.8659518730146374e-07,3.210680006304756e-05,32.817928314208984,0.3201126754283905
addition,43,113,53200,1.0956048157595433e-07,0.00025848083896562457,2296.15966796875,0.3237680196762085
addition,43,113,53300,4.063442247570492e-05,0.0012433442752808332,47.15581130981445,0.3178122341632843
addition,43,113,53400,0.0001752361422404647,0.0005366700934246182,53.31062698364258,0.32392480969429016
addition,43,113,53500,6.761441909475252e-05,0.0002512656501494348,49.657325744628906,0.3261658251285553
addition,43,113,53600,2.4381606635870412e-05,0.00016296243120450526,44.2574462890625,0.3271550238132477
addition,43,113,53700,8.752502253628336e-06,0.00012340853572823107,40.422607421875,0.32695266604423523
addition,43,113,53800,3.1955769372871146e-06,0.0001032075597322546,37.207759857177734,0.3259141743183136
addition,43,113,53900,1.2218780511830118e-06,9.707623394206166e-05,34.444610595703125,0.32421109080314636
addition,43,113,54000,5.201320050218783e-07,9.357040835311636e-05,33.057865142822266,0.3217400312423706
addition,43,113,54100,2.6633776428752753e-07,9.947120997821912e-05,31.691526412963867,0.3186023235321045
addition,43,113,54200,1.5167277922500944e-07,0.00016446629888378084,38.22602081298828,0.3162597119808197
addition,43,113,54300,0.0010194972855970263,0.007887669838964939,57.276302337646484,0.3219969570636749
addition,43,113,54400,0.00012503773905336857,0.0009401515126228333,51.48072052001953,0.31900858879089355
addition,43,113,54500,0.00011045137944165617,0.0004571044410113245,49.362308502197266,0.3208102583885193
addition,43,113,54600,4.112723036087118e-05,0.00028536070021800697,46.79569625854492,0.3234984278678894
addition,43,113,54700,1.4829663086857181e-05,0.0002460395044181496,42.66583251953125,0.32470476627349854
addition,43,113,54800,5.373631665861467e-06,0.00024306398699991405,39.95623779296875,0.32467326521873474
addition,43,113,54900,2.0025870526296785e-06,0.00023427518317475915,37.58974838256836,0.3236921727657318
addition,43,113,55000,8.02094177743129e-07,0.00021747530263382941,35.4541130065918,0.3217465579509735
addition,43,113,55100,3.69828768498337e-07,0.0001737415586831048,33.62203598022461,0.31904545426368713
addition,43,113,55200,2.0614177742572792e-07,0.00019104040984530002,32.1497802734375,0.3200335204601288
addition,43,113,55300,1.1693713730664967e-07,0.0003072010586038232,316.0478210449219,0.32283318042755127
addition,43,113,55400,2.1448357074405067e-05,0.00043742256821133196,42.224220275878906,0.3166375160217285
addition,43,113,55500,0.00021296679915394634,0.0007411791593767703,57.781005859375,0.31894856691360474
addition,43,113,55600,8.941315900301561e-05,0.0004150495515204966,52.7984504699707,0.322153240442276
addition,43,113,55700,3.244301842642017e-05,0.0003571911947801709,47.52473068237305,0.3238493502140045
addition,43,113,55800,1.1633394024102017e-05,0.0003685489937197417,44.267940521240234,0.3244403600692749
addition,43,113,55900,4.221329618303571e-06,0.00040424588951282203,40.3988037109375,0.3241262137889862
addition,43,113,56000,1.587721953910659e-06,0.0004657963290810585,38.518795013427734,0.3230760097503662
addition,43,113,56100,6.48989953333512e-07,0.0005246638902463019,35.94820785522461,0.3212737739086151
addition,43,113,56200,3.1517311072093435e-07,0.0005897891824133694,33.35709762573242,0.3189449906349182
addition,43,113,56300,1.8009004065788758e-07,0.0006843488663434982,32.4761962890625,0.3209298253059387
addition,43,113,56400,1.012811949863135e-07,0.0009030704968608916,2045.7203369140625,0.3239460587501526
addition,43,113,56500,3.656883563962765e-05,0.0009412845247425139,47.494476318359375,0.3183458745479584
addition,43,113,56600,0.00018036308756563812,0.0007871316629461944,58.141273498535156,0.32238680124282837
addition,43,113,56700,6.848979683127254e-05,0.0005867641884833574,50.640628814697266,0.32479315996170044
addition,43,113,56800,2.4649352781125344e-05,0.0005657550063915551,45.46189498901367,0.3263835310935974
addition,43,113,56900,8.85948884388199e-06,0.0005844031111337245,43.98746871948242,0.32675015926361084
addition,43,113,57000,3.241456852265401e-06,0.0006184048834256828,42.44972610473633,0.32614946365356445
addition,43,113,57100,1.2394330042297952e-06,0.0006589031545445323,37.26436233520508,0.32472318410873413
addition,43,113,57200,5.254543680166535e-07,0.0006617077742703259,34.22091293334961,0.322437584400177
addition,43,113,57300,2.706019017750805e-07,0.000642579747363925,34.429195404052734,0.31957170367240906
addition,43,113,57400,1.5711968615050864e-07,0.000714936526492238,40.085445404052734,0.3174494802951813
addition,43,113,57500,0.00030536059057340026,0.011264056898653507,62.28054428100586,0.3140193521976471
addition,43,113,57600,0.00014098567771725357,0.0013949082931503654,55.445655822753906,0.31313973665237427
addition,43,113,57700,0.00011580435239011422,0.00047811612603254616,53.599525451660156,0.3185155391693115
addition,43,113,57800,4.287455158191733e-05,0.000408558378694579,48.36079025268555,0.31816139817237854
addition,43,113,57900,1.5421948774019256e-05,0.00040252116741612554,46.16524887084961,0.31702619791030884
addition,43,113,58000,5.576531748374691e-06,0.0004229333426337689,41.09136962890625,0.31547755002975464
addition,43,113,58100,2.0709369437099667e-06,0.00045665507786907256,40.06954574584961,0.3136807382106781
addition,43,113,58200,8.25064375931106e-07,0.0004772627726197243,37.24831771850586,0.3141328990459442
addition,43,113,58300,3.778279449306865e-07,0.0004994275514036417,34.460655212402344,0.31556224822998047
addition,43,113,58400,2.1124630222857377e-07,0.0005529639311134815,34.18794631958008,0.31781747937202454
addition,43,113,58500,1.1843113867371358e-07,0.00082616280997172,569.2164916992188,0.32120051980018616
addition,43,113,58600,2.6650122890714556e-05,0.001080681337043643,42.59672546386719,0.3191109895706177
addition,43,113,58700,0.00020930811297148466,0.0009536027209833264,57.446529388427734,0.31762832403182983
addition,43,113,58800,8.583700400777161e-05,0.0007168479496613145,49.659420013427734,0.3186570405960083
addition,43,113,58900,3.102931805187836e-05,0.0007051177672110498,47.23647689819336,0.3198743462562561
addition,43,113,59000,1.1133507541671861e-05,0.0007494089077226818,42.18666076660156,0.3210850656032562
addition,43,113,59100,4.050797542731743e-06,0.0007996945059858263,40.37093734741211,0.32225465774536133
addition,43,113,59200,1.5270906033038045e-06,0.0008344604866579175,38.844661712646484,0.323333740234375
addition,43,113,59300,6.290698593147681e-07,0.0008446965366601944,36.59398651123047,0.32433032989501953
addition,43,113,59400,3.0745408707844035e-07,0.0008241795585490763,32.977996826171875,0.3253311812877655
addition,43,113,59500,1.799655393597277e-07,0.0008551786304451525,34.65332794189453,0.3264831304550171
addition,43,113,59600,1.1177036896015125e-07,0.0017158957198262215,2524.634521484375,0.3263908326625824
addition,43,113,59700,5.422949107014574e-05,0.0012865160824730992,47.043479919433594,0.3258794844150543
addition,43,113,59800,0.00016529411368537694,0.0008342615910805762,55.9671516418457,0.3223663568496704
addition,43,113,59900,6.237703200895339e-05,0.0006588369724340737,50.59375762939453,0.3210058808326721
addition,43,113,60000,2.2458372768596746e-05,0.0005847718566656113,47.21767807006836,0.3200874328613281
addition,43,113,60100,8.07906144473236e-06,0.000549140153452754,42.33386993408203,0.3196488320827484
addition,43,113,60200,2.9606462703668512e-06,0.0005355356843210757,41.84944534301758,0.31953558325767517
addition,43,113,60300,1.1388988241378684e-06,0.0005351140280254185,38.149898529052734,0.31967613101005554
addition,43,113,60400,4.884777240476978e-07,0.000524969887919724,34.7318115234375,0.3200943171977997
addition,43,113,60500,2.53514201631333e-07,0.0005844251718372107,33.758663177490234,0.3208378851413727
addition,43,113,60600,1.4675501347483078e-07,0.0007881475612521172,79.94117736816406,0.32182812690734863
addition,43,113,60700,4.3604548409348354e-05,0.004408228676766157,39.491817474365234,0.31273677945137024
addition,43,113,60800,0.00017122447025030851,0.0007127415738068521,54.189327239990234,0.31254979968070984
addition,43,113,60900,9.371506166644394e-05,0.00037067238008603454,48.997474670410156,0.3147255778312683
addition,43,113,61000,3.427179035497829e-05,0.00024553609546273947,45.09325408935547,0.31582608819007874
addition,43,113,61100,1.2289170626900159e-05,0.00019809113291557878,43.150238037109375,0.3157331049442291
addition,43,113,61200,4.450469077710295e-06,0.00018196602468378842,37.40434646606445,0.3147159516811371
addition,43,113,61300,1.6662812640788616e-06,0.00017826337716542184,35.899879455566406,0.31307849287986755
addition,43,113,61400,6.793679858674295e-07,0.00017662320169620216,34.61505126953125,0.31083014607429504
addition,43,113,61500,3.2715624342927185e-07,0.00019305365276522934,33.14600372314453,0.31142768263816833
addition,43,113,61600,1.8650180777513015e-07,0.00026875955518335104,32.366268157958984,0.31387194991111755
addition,43,113,61700,1.082532250507029e-07,0.0007326387567445636,1521.4637451171875,0.31760096549987793
addition,43,113,61800,3.405060124350712e-05,0.00042648433009162545,42.091190338134766,0.30966341495513916
addition,43,113,61900,0.00015548722876701504,0.0004960127407684922,50.538917541503906,0.3120669722557068
addition,43,113,62000,5.9373502153903246e-05,0.00028090926934964955,45.494991302490234,0.3152916729450226
addition,43,113,62100,2.1410560293588787e-05,0.0002181257732445374,41.46614456176758,0.31688636541366577
addition,43,113,62200,7.702698894718196e-06,0.00019175985653419048,40.4651985168457,0.3174608647823334
addition,43,113,62300,2.8264039428904653e-06,0.0001858784817159176,36.84418487548828,0.3172280788421631
addition,43,113,62400,1.0913396408795961e-06,0.00017954522627405822,34.21198654174805,0.3163241147994995
addition,43,113,62500,4.721370601146191e-07,0.0001901230134535581,33.17177200317383,0.31475573778152466
addition,43,113,62600,2.4784944230304973e-07,0.0002872646145988256,30.8292236328125,0.3126826584339142
addition,43,113,62700,1.4155710914565134e-07,0.0005290593835525215,34.95217514038086,0.31452664732933044
addition,43,113,62800,0.0002743851800914854,0.004323816858232021,44.96535110473633,0.3151691257953644
addition,43,113,62900,0.00014752804418094456,0.0008576946565881371,53.136024475097656,0.3137378692626953
addition,43,113,63000,0.00010673984070308506,0.00042260621557943523,50.61148452758789,0.31631165742874146
addition,43,113,63100,3.944300624425523e-05,0.0002733816800173372,46.46912384033203,0.31680572032928467
addition,43,113,63200,1.4194659343047533e-05,0.00022352197265718132,42.92995071411133,0.3163577914237976
addition,43,113,63300,5.144308033777634e-06,0.00022743323643226177,40.51553726196289,0.3152769207954407
addition,43,113,63400,1.9185813471267466e-06,0.0002713019785005599,37.52157974243164,0.31379199028015137
addition,43,113,63500,7.69288476476504e-07,0.0003772684431169182,34.17969512939453,0.31445199251174927
addition,43,113,63600,3.5887273952539545e-07,0.0005335885798558593,33.50102615356445,0.3158237934112549
addition,43,113,63700,2.0032138081660378e-07,0.0006699396180920303,31.010025024414062,0.3178797960281372
addition,43,113,63800,1.1622125839494402e-07,0.0013601852115243673,790.2135009765625,0.32090142369270325
addition,43,113,63900,1.8867944163503125e-05,0.0019251768244430423,40.64249801635742,0.31735581159591675
addition,43,113,64000,0.00018568967061582953,0.0010714988457038999,56.468666076660156,0.3160344958305359
addition,43,113,64100,7.375355198746547e-05,0.0004234257503412664,49.49931716918945,0.3159843981266022
addition,43,113,64200,2.6800160412676632e-05,0.00024884086451493204,45.187828063964844,0.31618818640708923
addition,43,113,64300,9.639524250815157e-06,0.00017279792518820614,42.583675384521484,0.3167697489261627
addition,43,113,64400,3.5163507163815666e-06,0.00013846499496139586,39.88865280151367,0.31759506464004517
addition,43,113,64500,1.3374456102610566e-06,0.00011796586477430537,37.36138916015625,0.3185790777206421
addition,43,113,64600,5.616217322312878e-07,0.00010732637747423723,34.85371017456055,0.31979259848594666
addition,43,113,64700,2.813089565734117e-07,9.050228982232511e-05,32.05214309692383,0.3213648796081543
addition,43,113,64800,1.6633272537092125e-07,0.00013408121594693512,33.25527572631836,0.3235972225666046
addition,43,113,64900,0.007150753401219845,0.021593181416392326,478.42364501953125,0.32391244173049927
addition,43,113,65000,0.0001065329197444953,0.0004140165401622653,48.6170768737793,0.32235708832740784
addition,43,113,65100,0.00013978859351482242,0.00043064376222901046,49.28115463256836,0.31891387701034546
addition,43,113,65200,5.162507659406401e-05,0.0002687754458747804,43.4063606262207,0.31769055128097534
addition,43,113,65300,1.844079451984726e-05,0.00020557099196594208,40.97457504272461,0.3171086609363556
addition,43,113,65400,6.620776730414946e-06,0.0001830050750868395,37.30934524536133,0.31693968176841736
addition,43,113,65500,2.4376222427235916e-06,0.00017766632663551718,34.44867706298828,0.3170376718044281
addition,43,113,65600,9.499073030383443e-07,0.00017390510765835643,34.93724822998047,0.31734615564346313
addition,43,113,65700,4.235196229274152e-07,0.00016967068950179964,30.135114669799805,0.31798243522644043
addition,43,113,65800,2.300769779139955e-07,0.00017072950140573084,30.366418838500977,0.31916242837905884
addition,43,113,65900,1.3277981736337097e-07,0.0004359980230219662,31.135873794555664,0.32104212045669556
addition,43,113,66000,3.956444197683595e-05,0.003578073112294078,35.204830169677734,0.32000720500946045
addition,43,113,66100,0.0001926741242641583,0.0006905441405251622,51.6157112121582,0.31780803203582764
addition,43,113,66200,0.00010118967475136742,0.0003198643680661917,47.51110076904297,0.31613266468048096
addition,43,113,66300,3.696701969602145e-05,0.00018343457486480474,42.9353141784668,0.31540635228157043
addition,43,113,66400,1.3243748981039971e-05,0.0001563241530675441,39.77408981323242,0.3153223991394043
addition,43,113,66500,4.789138074556831e-06,0.00017447031859774143,36.537410736083984,0.31558722257614136
addition,43,113,66600,1.784805249371857e-06,0.0002171121450373903,34.792457580566406,0.316045880317688
addition,43,113,66700,7.170292519731447e-07,0.0002711833221837878,33.34634017944336,0.31673339009284973
addition,43,113,66800,3.363070391060319e-07,0.0003289270680397749,31.698163986206055,0.3177630603313446
addition,43,113,66900,1.8961432601827255e-07,0.0004760155570693314,29.248144149780273,0.31916937232017517
addition,43,113,67000,1.1198824267921736e-07,0.0010158789809793234,496.86285400390625,0.3199491500854492
addition,43,113,67100,2.344425411138218e-05,0.001495454111136496,39.849727630615234,0.31673121452331543
addition,43,113,67200,0.0002089275512844324,0.0007592819165438414,52.86213302612305,0.31383016705513
addition,43,113,67300,8.501450793119147e-05,0.00047245531459338963,49.02922439575195,0.3155856132507324
addition,43,113,67400,3.084438867517747e-05,0.00039987146737985313,42.955055236816406,0.31962355971336365
addition,43,113,67500,1.1079911928391084e-05,0.0003763277200050652,39.2514533996582,0.32202380895614624
addition,43,113,67600,4.030503987451084e-06,0.00036949763307347894,36.64244842529297,0.32300540804862976
addition,43,113,67700,1.5227642506943084e-06,0.0003880770527757704,33.33115768432617,0.3228398859500885
addition,43,113,67800,6.259884912651614e-07,0.0003908118524122983,31.37969970703125,0.3215094804763794
addition,43,113,67900,3.052441854833887e-07,0.00040482613258063793,30.616046905517578,0.31926608085632324
addition,43,113,68000,1.782847789399966e-07,0.00048135838005691767,31.338171005249023,0.3165278434753418
addition,43,113,68100,1.9000193560714251e-06,0.0010783615289255977,2128.09033203125,0.3197287917137146
addition,43,113,68200,5.816275370307267e-05,0.0005293755093589425,44.60620880126953,0.31404367089271545
addition,43,113,68300,0.0001540720259072259,0.0007306444458663464,50.785560607910156,0.3188183009624481
addition,43,113,68400,5.864140985067934e-05,0.0004850379773415625,45.07928466796875,0.3185850977897644
addition,43,113,68500,2.11278584174579e-05,0.00046292736078612506,41.656829833984375,0.31741684675216675
addition,43,113,68600,7.596625437145121e-06,0.0005088350735604763,39.0416374206543,0.3158881664276123
addition,43,113,68700,2.7844162104884163e-06,0.0005852213362231851,33.85879135131836,0.31748631596565247
addition,43,113,68800,1.075652562576579e-06,0.0006545306532643735,34.82080078125,0.3189449608325958
addition,43,113,68900,4.6849541490701085e-07,0.0007041271310299635,33.38572311401367,0.32041269540786743
addition,43,113,69000,2.45795177988839e-07,0.0007580525707453489,30.11126136779785,0.32221806049346924
addition,43,113,69100,1.4084123733937304e-07,0.0009786030277609825,39.16802215576172,0.3248099386692047
addition,43,113,69200,0.00028310404741205275,0.008468613028526306,84.84210968017578,0.3223230838775635
addition,43,113,69300,0.0001357455475954339,0.0003907040518242866,52.20147705078125,0.31963130831718445
addition,43,113,69400,0.00012189635162940249,0.0006202846416272223,53.453102111816406,0.3180636763572693
addition,43,113,69500,4.507188714342192e-05,0.0005291765555739403,48.04841613769531,0.322527140378952
addition,43,113,69600,1.6194469935726374e-05,0.0004840351175516844,43.7611083984375,0.32559722661972046
addition,43,113,69700,5.856880761712091e-06,0.00046262986143119633,40.668609619140625,0.3272239863872528
addition,43,113,69800,2.174958126488491e-06,0.00046380620915442705,40.2453498840332,0.3276520371437073
addition,43,113,69900,8.601736567470653e-07,0.0004908042610622942,35.55244064331055,0.32693323493003845
addition,43,113,70000,3.8906412669348356e-07,0.0005013500340282917,34.427642822265625,0.32498982548713684
addition,43,113,70100,2.140786818927154e-07,0.0006494395202025771,35.07244873046875,0.32189738750457764
addition,43,113,70200,1.1889802209452682e-07,0.0012555924477055669,920.171875,0.3207707107067108
addition,43,113,70300,2.5370278308400884e-05,0.0021466363687068224,47.4437141418457,0.32043471932411194
addition,43,113,70400,0.00018498767167329788,0.0008998147095553577,57.86381912231445,0.32021957635879517
addition,43,113,70500,7.571887545054778e-05,0.0005466150469146669,52.3320198059082,0.3171297311782837
addition,43,113,70600,2.7413308998802677e-05,0.0005135349929332733,47.54946517944336,0.3192884027957916
addition,43,113,70700,9.859945748758037e-06,0.0005103521980345249,48.32065963745117,0.32155001163482666
addition,43,113,70800,3.5998896237288136e-06,0.0005242955521680415,43.02166748046875,0.32355159521102905
addition,43,113,70900,1.367045342703932e-06,0.0005430265446193516,39.93717575073242,0.32525765895843506
addition,43,113,71000,5.719241471524583e-07,0.000563330773729831,38.460479736328125,0.3266591727733612
addition,43,113,71100,2.8632010184992396e-07,0.0006320740794762969,35.98554611206055,0.32785889506340027
addition,43,113,71200,1.6564797533646924e-07,0.0009444169700145721,45.91691207885742,0.32917627692222595
addition,43,113,71300,0.0009105060016736388,0.0044061848893761635,167.22535705566406,0.33054569363594055
addition,43,113,71400,0.0001389729732181877,0.00114160543307662,54.397705078125,0.32739800214767456
addition,43,113,71500,0.00012043819879181683,0.0008564521558582783,56.019012451171875,0.32333651185035706
addition,43,113,71600,4.4733573304256424e-05,0.0007071608561091125,50.94599533081055,0.3208961486816406
addition,43,113,71700,1.6080672139651142e-05,0.0006971675902605057,47.13066864013672,0.3190157115459442
addition,43,113,71800,5.808382866234751e-06,0.0007608465384691954,43.728790283203125,0.3177586793899536
addition,43,113,71900,2.15373006540176e-06,0.0008352292352356017,39.37810516357422,0.3169637620449066
addition,43,113,72000,8.519876928403392e-07,0.0009132952545769513,39.04890060424805,0.31654223799705505
addition,43,113,72100,3.886906085881492e-07,0.001051972503773868,35.310150146484375,0.3167424201965332
addition,43,113,72200,2.163196768378839e-07,0.001236906973645091,33.88221740722656,0.3176993131637573
addition,43,113,72300,1.2269528326669388e-07,0.0017093761125579476,515.01953125,0.3195743262767792
addition,43,113,72400,2.39908040384762e-05,0.004550800193101168,40.358734130859375,0.3173871338367462
addition,43,113,72500,0.00021257199114188552,0.0009343349374830723,62.234535217285156,0.3163347840309143
addition,43,113,72600,9.198053157888353e-05,0.0006641630898229778,54.38950729370117,0.31716227531433105
addition,43,113,72700,3.339385875733569e-05,0.0006341644912026823,49.582454681396484,0.3174566626548767
addition,43,113,72800,1.197430265165167e-05,0.0006539607420563698,45.063777923583984,0.31819552183151245
addition,43,113,72900,4.3419395296950825e-06,0.0007163055124692619,41.55459213256836,0.3192307651042938
addition,43,113,73000,1.629865323593549e-06,0.0007813982665538788,40.13433074951172,0.3204286992549896
addition,43,113,73100,6.646147312494577e-07,0.0008402548264712095,37.162349700927734,0.32178381085395813
addition,43,113,73200,3.2121135973284254e-07,0.0009272088063880801,34.259796142578125,0.32357147336006165
addition,43,113,73300,1.8584817951250443e-07,0.0010332909878343344,37.39980697631836,0.3260311186313629
addition,43,113,73400,3.0269106332525553e-07,0.0020764044020324945,2876.186279296875,0.32855224609375
addition,43,113,73500,5.328145562089048e-05,0.0011017575161531568,49.516143798828125,0.3174159824848175
addition,43,113,73600,0.00013433511776383966,0.0005389561993069947,54.27814483642578,0.31944739818573
addition,43,113,73700,5.13249724463094e-05,0.0004178245144430548,48.00422286987305,0.3188239634037018
addition,43,113,73800,1.8474971511750482e-05,0.0003728648298420012,42.66292953491211,0.321119487285614
addition,43,113,73900,6.652582214883296e-06,0.00035162142012268305,39.30796813964844,0.3222586512565613
addition,43,113,74000,2.4532464522053488e-06,0.0003531062975525856,38.78421401977539,0.3223300874233246
addition,43,113,74100,9.582798838891904e-07,0.0003770845360122621,34.65185546875,0.3214104473590851
addition,43,113,74200,4.2684999357334164e-07,0.00042623630724847317,33.69570541381836,0.3193877339363098
addition,43,113,74300,2.3353187827979127e-07,0.00043145613744854927,32.672698974609375,0.317685067653656
addition,43,113,74400,1.3940947951596172e-07,0.0005351186846382916,39.72230911254883,0.32143908739089966
addition,43,113,74500,0.0005766849499195814,0.006390948314219713,75.20863342285156,0.31345438957214355
addition,43,113,74600,0.00014029629528522491,0.0022989308927208185,54.05097579956055,0.31491947174072266
addition,43,113,74700,0.00012366230657789856,0.0006315133068710566,51.61045455932617,0.3170517385005951
addition,43,113,74800,4.588576848618686e-05,0.000386713509215042,48.50154113769531,0.31558874249458313
addition,43,113,74900,1.64954544743523e-05,0.0003067605139221996,45.00120162963867,0.3137674331665039
addition,43,113,75000,5.955322194495238e-06,0.0002881694526877254,41.72761535644531,0.3135559856891632
addition,43,113,75100,2.2065180473873625e-06,0.00029839883791282773,38.38673400878906,0.3136388063430786
addition,43,113,75200,8.699779527887586e-07,0.0003319028182886541,35.8968505859375,0.3141215741634369
addition,43,113,75300,3.9479110114370997e-07,0.00036846569855697453,35.21722412109375,0.315335214138031
addition,43,113,75400,2.185918219765881e-07,0.000450697960332036,33.74592590332031,0.3177523910999298
addition,43,113,75500,1.217926524077484e-07,0.0008999917190521955,246.4612274169922,0.3217543363571167
addition,43,113,75600,2.065326953015756e-05,0.0037500658072531223,41.75775146484375,0.31818869709968567
addition,43,113,75700,0.00018729205476120114,0.0009764686110429466,55.64984130859375,0.31713080406188965
addition,43,113,75800,8.300039917230606e-05,0.00039290651329793036,51.73133087158203,0.3179466426372528
addition,43,113,75900,3.0105635232757777e-05,0.0002623777254484594,47.52802658081055,0.31814926862716675
addition,43,113,76000,1.0798468792927451e-05,0.00021104360348545015,41.468841552734375,0.31855541467666626
addition,43,113,76100,3.922436462744372e-06,0.0001852918358054012,38.2208366394043,0.3191429674625397
addition,43,113,76200,1.4783172446186654e-06,0.0001744428154779598,34.96276092529297,0.3198331594467163
addition,43,113,76300,6.14254247466306e-07,0.00017255744023714215,35.352088928222656,0.3207993805408478
addition,43,113,76400,3.016336620476068e-07,0.00017825669783633202,31.423925399780273,0.3222030699253082
addition,43,113,76500,1.7414512853974884e-07,0.00028780160937458277,32.597469329833984,0.3247469663619995
addition,43,113,76600,1.2418928463375778e-07,0.0023104019928723574,2791.53857421875,0.32848361134529114
addition,43,113,76700,5.505013541551307e-05,0.0012772271875292063,50.22080993652344,0.3162769377231598
addition,43,113,76800,0.00017361814389005303,0.0006498431321233511,54.975196838378906,0.3185138404369354
addition,43,113,76900,6.651321018580347e-05,0.0004297224513720721,48.6795768737793,0.31678080558776855
addition,43,113,77000,2.4001719793886878e-05,0.0003261200326960534,45.466548919677734,0.3179655075073242
addition,43,113,77100,8.639111911179498e-06,0.0002824499679263681,41.48419952392578,0.31957146525382996
addition,43,113,77200,3.164015424772515e-06,0.0002784969110507518,38.497982025146484,0.3201478123664856
addition,43,113,77300,1.2122914085921366e-06,0.00029165801242925227,37.7691535949707,0.31980085372924805
addition,43,113,77400,5.168016059542424e-07,0.00029685921617783606,34.14706802368164,0.31836211681365967
addition,43,113,77500,2.65186145043117e-07,0.00033000134862959385,33.2338752746582,0.31585484743118286
addition,43,113,77600,1.543184140473386e-07,0.00043920776806771755,42.806396484375,0.31830403208732605
addition,43,113,77700,0.0016266671009361744,0.005535423755645752,129.2744903564453,0.31469854712486267
addition,43,113,77800,0.00011975844245171174,0.001065972144715488,53.499549865722656,0.31200912594795227
addition,43,113,77900,0.00011569068738026544,0.0006864348542876542,54.37126541137695,0.31830453872680664
addition,43,113,78000,4.281863948563114e-05,0.0006292753969319165,50.423439025878906,0.3194105625152588
addition,43,113,78100,1.542748032079544e-05,0.0006389542249962687,49.16090393066406,0.3200167715549469
addition,43,113,78200,5.590231012320146e-06,0.0006770522450096905,42.194847106933594,0.3207753896713257
addition,43,113,78300,2.0830145786021603e-06,0.000712354201823473,40.68781661987305,0.32161566615104675
addition,43,113,78400,8.285505259664205e-07,0.0007458070176653564,37.8546028137207,0.32253676652908325
addition,43,113,78500,3.80131211841217e-07,0.0007825185894034803,34.64271926879883,0.3236895799636841
addition,43,113,78600,2.139541663837008e-07,0.0008210312807932496,36.251766204833984,0.32548725605010986
addition,43,113,78700,1.1958276502355147e-07,0.001540241064503789,902.9552612304688,0.32870498299598694
addition,43,113,78800,2.6294306735508144e-05,0.000979084987193346,43.8455696105957,0.32594603300094604
addition,43,113,78900,0.00019351186347194016,0.0009941605385392904,57.98659133911133,0.32444193959236145
addition,43,113,79000,7.795119017828256e-05,0.0005679542082361877,53.51128005981445,0.32399559020996094
addition,43,113,79100,2.8214304620632902e-05,0.00043206667760387063,45.544857025146484,0.3238324224948883
addition,43,113,79200,1.0140253834833857e-05,0.00038282384048216045,46.173431396484375,0.32397642731666565
addition,43,113,79300,3.696812655107351e-06,0.00037166482070460916,42.71559524536133,0.32429182529449463
addition,43,113,79400,1.4007537174620666e-06,0.00038372844574041665,38.0834846496582,0.3247098922729492
